9.622414774E1,1.297737122E0,6.866979599E-1,-2.246111631E-1,1.485303302E0
9.622899685E1,1.224970460E0,7.807674408E-1,-2.660526037E-1,1.476798704E0
9.623384596E1,1.134821057E0,7.833356857E-1,-4.339236021E-1,1.445587535E0
9.623869508E1,9.920121431E-1,7.637948990E-1,-6.299219131E-1,1.401525011E0
9.624354419E1,8.402955532E-1,7.245664597E-1,-8.607911468E-1,1.404298604E0
9.624839326E1,7.137424946E-1,6.585111618E-1,-1.021010160E0,1.409087310E0
9.625324237E1,6.702926755E-1,6.206321716E-1,-1.155782938E0,1.473197462E0
9.625809149E1,6.577004194E-1,5.535488129E-1,-1.264857531E0,1.529330148E0
9.626294060E1,6.546890736E-1,4.764060974E-1,-1.286019325E0,1.519679656E0
9.626778966E1,5.465946794E-1,3.508853912E-1,-1.193409204E0,1.358716980E0
9.627263878E1,4.531153142E-1,2.366504669E-1,-1.099946141E0,1.212929695E0
9.627748789E1,3.573769331E-1,4.992961884E-2,-1.015552282E0,1.077755852E0
9.628233701E1,2.781729996E-1,-1.112976074E-1,-9.596011639E-1,1.005286909E0
9.628718607E1,2.148600519E-1,-2.877731323E-1,-9.466471672E-1,1.012481643E0
9.629203518E1,1.113975048E-1,-4.029865265E-1,-1.022046089E0,1.104258010E0
9.629688430E1,-6.478840113E-2,-5.142431259E-1,-1.245140195E0,1.348709618E0
9.630173336E1,-2.364728451E-1,-5.472221375E-1,-1.569766045E0,1.679147673E0
9.630658248E1,-4.667060375E-1,-5.687408447E-1,-2.107606411E0,2.232327363E0
9.631143159E1,-4.596611857E-1,-6.073389053E-1,-3.013351202E0,3.108123939E0
9.631628070E1,-7.527020574E-1,-5.145959854E-1,-4.687109947E0,4.774973201E0
9.632112977E1,-2.513301373E-1,-6.204252243E-1,-6.013051987E0,6.050197393E0
9.632597888E1,4.627784789E-1,-8.188724518E-1,-7.495300293E0,7.554087800E0
9.633082800E1,1.127047062E0,-1.142487526E0,-8.246309280E0,8.401019556E0
9.633567711E1,1.847368240E0,-1.485147476E0,-8.422205925E0,8.749399127E0
9.634052617E1,2.608406067E0,-1.755386353E0,-8.062781334E0,8.654109214E0
9.634537529E1,3.326885462E0,-1.938594818E0,-7.435869217E0,8.373677075E0
9.635022440E1,3.981535196E0,-1.975021362E0,-6.666370392E0,8.012104973E0
9.635507352E1,4.522757530E0,-2.001232147E0,-5.867805481E0,7.674073687E0
9.635992258E1,4.980089188E0,-2.008131027E0,-5.010993958E0,7.344653769E0
9.636477169E1,5.383245468E0,-1.993942261E0,-4.103072643E0,7.056227223E0
9.636962081E1,5.716255665E0,-1.933036804E0,-3.275770187E0,6.866067319E0
9.637446992E1,6.047057152E0,-1.845173836E0,-2.509996414E0,6.802326711E0
9.637931899E1,6.302624702E0,-1.735713959E0,-1.860756397E0,6.796925441E0
9.638416810E1,6.474565506E0,-1.593102455E0,-1.375336170E0,6.808048436E0
9.638901722E1,6.550131321E0,-1.374627113E0,-1.055069089E0,6.775469785E0
9.639386633E1,6.476388931E0,-1.075675964E0,-8.072521687E-1,6.614555800E0
9.639871539E1,6.234560490E0,-7.704553604E-1,-7.753318548E-1,6.329651289E0
9.640356451E1,5.846892357E0,-4.781351089E-1,-8.084516525E-1,5.921854227E0
9.640841362E1,5.366944313E0,-2.656860352E-1,-8.227392435E-1,5.436136513E0
9.641326274E1,4.800754070E0,-2.549362183E-1,-8.512293100E-1,4.882296945E0
9.641811180E1,4.211524487E0,-5.889339447E-1,-1.014939189E0,4.371942732E0
9.642296091E1,3.695260763E0,-1.224016190E0,-1.240984797E0,4.085732616E0
9.642781003E1,3.299546003E0,-2.030559540E0,-1.444890738E0,4.134958901E0
9.643265909E1,2.966585159E0,-2.953223228E0,-1.559189558E0,4.466903516E0
9.643750820E1,2.696050644E0,-3.843622208E0,-1.662529111E0,4.980574645E0
9.644235732E1,2.301400661E0,-4.601328850E0,-1.888270497E0,5.480350140E0
9.644720643E1,1.943308592E0,-5.118827820E0,-2.204387665E0,5.902386933E0
9.645205555E1,1.524125099E0,-5.529948235E0,-2.791108608E0,6.379151359E0
9.645690461E1,1.137628436E0,-5.738765717E0,-3.631973028E0,6.886135236E0
9.646175372E1,8.157807589E-1,-5.845366478E0,-4.681544304E0,7.533303696E0
9.646660284E1,5.571810603E-1,-5.782256126E0,-5.905879021E0,8.283981148E0
9.647145190E1,2.962758243E-1,-5.596629143E0,-7.268272877E0,9.178116786E0
9.647630102E1,6.325066090E-2,-5.325915337E0,-8.963300705E0,1.042641522E1
9.648115013E1,-1.306591630E-1,-5.005066872E0,-1.107489777E1,1.215405804E1
9.648599925E1,-2.743247449E-1,-4.719320297E0,-1.335700035E1,1.416886363E1
9.649084836E1,-3.565137088E-1,-4.601995468E0,-1.554028797E1,1.621129281E1
9.649569742E1,-2.406057715E-1,-4.741734505E0,-1.642582893E1,1.709823948E1
9.650054654E1,1.415239125E-1,-5.101460457E0,-1.572021484E1,1.652785777E1
9.650539565E1,7.824568748E-1,-5.492020607E0,-1.336792564E1,1.447328453E1
9.651024477E1,1.241657734E0,-5.652826309E0,-1.024924469E1,1.177043652E1
9.651509383E1,1.368646145E0,-5.648098946E0,-7.519935608E0,9.503875289E0
9.651994294E1,1.364506364E0,-5.567692757E0,-5.181328297E0,7.727046212E0
9.652479206E1,1.397003651E0,-5.336073875E0,-3.155379772E0,6.354661683E0
9.652964112E1,1.443091154E0,-5.011290550E0,-1.327606678E0,5.381271648E0
9.653449024E1,1.468753338E0,-4.796876907E0,4.238382578E-1,5.034570816E0
9.653933935E1,1.214275360E0,-4.795506477E0,1.970478892E0,5.324860007E0
9.654418846E1,7.749519944E-1,-4.939861298E0,3.314021111E0,5.998792891E0
9.654903758E1,2.561300993E-1,-5.305968285E0,4.089278698E0,6.703812522E0
9.655388664E1,-5.452659130E-1,-5.627985954E0,4.622787476E0,7.303540570E0
9.655873576E1,-1.233003974E0,-5.991740227E0,4.727463722E0,7.731116542E0
9.656358487E1,-1.841676593E0,-6.561877251E0,4.660241127E0,8.256382567E0
9.656843399E1,-2.742812634E0,-7.213649750E0,4.722061157E0,9.047520402E0
9.657328305E1,-3.791454315E0,-7.812817574E0,4.725378990E0,9.886579331E0
9.657813216E1,-4.785679817E0,-8.478515625E0,4.879077435E0,1.089005763E1
9.658298128E1,-5.948972225E0,-9.234057426E0,4.940577507E0,1.204439260E1
9.658783034E1,-7.262955666E0,-9.718009949E0,4.883778572E0,1.307828488E1
9.659267946E1,-8.303335190E0,-1.006417751E1,4.967567444E0,1.396100894E1
9.659752857E1,-9.659441948E0,-1.019842720E1,4.734175682E0,1.482312907E1
9.660237768E1,-1.027082539E1,-1.047708225E1,4.141910553E0,1.524514774E1
9.660722675E1,-9.786537170E0,-1.073040581E1,3.497179747E0,1.493814529E1
9.661207586E1,-8.728680611E0,-1.025358868E1,2.711687803E0,1.373605463E1
9.661692498E1,-7.395133972E0,-8.815814972E0,2.086709976E0,1.169448411E1
9.662177409E1,-6.193904877E0,-7.218761444E0,1.874860644E0,9.694847954E0
9.662662315E1,-4.903262138E0,-5.682527542E0,1.944644928E0,7.753369768E0
9.663147227E1,-4.115716934E0,-4.040203094E0,1.564408541E0,5.975762797E0
9.663632138E1,-3.838606834E0,-2.131677628E0,2.097333431E0,4.865979805E0
9.664117050E1,-3.137121439E0,-6.513271332E-1,5.576545715E0,6.431455517E0
9.664601961E1,-2.318884134E0,1.464557648E-1,6.578306675E0,6.976588825E0
9.665086867E1,-9.716624022E-1,6.614389420E-1,5.441050529E0,5.566566281E0
9.665571779E1,5.652362108E-2,1.268863678E0,4.876469135E0,5.039162746E0
9.666056690E1,8.451695442E-1,1.949271202E0,4.567206383E0,5.037196038E0
9.666541602E1,1.543369770E0,2.520911217E0,4.726159573E0,5.574367042E0
9.667026508E1,2.333436489E0,3.010114193E0,4.681858063E0,6.035354855E0
9.667511419E1,3.062876225E0,3.130207539E0,4.960607529E0,6.617177424E0
9.667996331E1,3.664684772E0,3.108998299E0,5.233832359E0,7.105546148E0
9.668481242E1,4.148252010E0,2.980519772E0,5.476667404E0,7.489017206E0
9.668966149E1,4.360508442E0,2.795246124E0,5.421296120E0,7.497858787E0
9.669451060E1,4.321053505E0,2.421944618E0,5.433680058E0,7.352700055E0
9.669935972E1,4.031276703E0,2.016244411E0,5.621677876E0,7.205532286E0
9.670420883E1,3.585951805E0,1.613991737E0,5.842379570E0,7.042543483E0
9.670905789E1,3.045896292E0,1.274797916E0,5.864707947E0,6.730333814E0
9.671390701E1,2.390118122E0,1.089220047E0,5.735034943E0,6.307907002E0
9.671875612E1,1.771822691E0,1.002026558E0,5.613991261E0,5.971625469E0
9.672360524E1,1.229598641E0,9.676942825E-1,5.628418446E0,5.841869499E0
9.672845430E1,9.237108231E-1,1.031653881E0,5.766137600E0,5.930083830E0
9.673330341E1,6.815975904E-1,1.072038651E0,5.966964245E0,6.100697046E0
9.673815253E1,4.670668840E-1,1.074785233E0,6.225510597E0,6.334847825E0
9.674300164E1,4.609934092E-1,1.288531303E0,6.331212997E0,6.477428955E0
9.674785070E1,4.541587830E-1,1.528923988E0,6.367890358E0,6.564594151E0
9.675269982E1,3.308879137E-1,1.817321777E0,6.350067139E0,6.613281933E0
9.675754893E1,2.199612856E-1,2.129642487E0,6.313885212E0,6.667001317E0
9.676239805E1,-1.947230101E-2,2.444338799E0,6.367033005E0,6.820137874E0
9.676724711E1,-3.340375423E-1,2.732719898E0,6.521573067E0,7.078859681E0
9.677209622E1,-7.112595439E-1,3.073758125E0,6.774974823E0,7.473564277E0
9.677694534E1,-1.067329764E0,3.204733849E0,7.129131317E0,7.888854492E0
9.678179440E1,-1.571348906E0,3.357875824E0,7.564682961E0,8.424303872E0
9.678664352E1,-2.084052324E0,3.516767502E0,7.954374313E0,8.943321445E0
9.679149263E1,-2.519505978E0,3.732120037E0,8.380937576E0,9.514028852E0
9.679634175E1,-2.971213341E0,3.999766827E0,8.857434273E0,1.016269577E1
9.680119086E1,-3.103091002E0,4.188870430E0,9.172189713E0,1.055011248E1
9.680603992E1,-3.311050653E0,4.436560154E0,9.397905350E0,1.090718788E1
9.681088904E1,-3.526804686E0,4.853256702E0,9.394983292E0,1.114711456E1
9.681573815E1,-3.581410408E0,5.135681152E0,9.289545059E0,1.120256082E1
9.682058727E1,-3.645072699E0,5.484805107E0,9.158077240E0,1.128007184E1
9.682543633E1,-3.538958073E0,5.685384274E0,8.866846085E0,1.111165056E1
9.683028544E1,-3.585599422E0,5.864135742E0,8.719768524E0,1.110310652E1
9.683513456E1,-3.714528084E0,5.996995449E0,8.482815742E0,1.103267131E1
9.683998367E1,-3.946096182E0,6.176966667E0,8.185209274E0,1.098745845E1
9.684483274E1,-4.063992977E0,6.224471092E0,7.705570221E0,1.070681520E1
9.684968185E1,-4.188998699E0,6.206331730E0,7.137690544E0,1.034470347E1
9.685453096E1,-4.382069111E0,6.127026558E0,6.587380409E0,1.000682591E1
9.685938008E1,-4.444683552E0,5.931229591E0,5.832831383E0,9.431681625E0
9.686422914E1,-4.386767864E0,5.680785179E0,5.104152203E0,8.807236925E0
9.686907826E1,-4.316234112E0,5.435060501E0,4.401770592E0,8.218597441E0
9.687392737E1,-4.030316353E0,5.047760487E0,3.661729813E0,7.425065727E0
9.687877649E1,-3.493848801E0,4.494480133E0,2.744128704E0,6.319618141E0
9.688362555E1,-2.793317795E0,3.679040432E0,1.755796909E0,4.941739126E0
9.688847466E1,-2.012146950E0,2.608278275E0,7.961857319E-1,3.389065155E0
9.689332378E1,-1.424432755E0,1.549570084E0,-2.169737816E-1,2.115952206E0
9.689817289E1,-1.105244875E0,4.544754028E-1,-1.477957249E0,1.900650350E0
9.690302196E1,-1.039338589E0,-6.944169998E-1,-3.049030304E0,3.295303547E0
9.690787107E1,-9.737291336E-1,-2.043898582E0,-5.517129898E0,5.963588865E0
9.691272018E1,-5.711327195E-1,-3.564556122E0,-9.724084854E0,1.037256377E1
9.691756930E1,-1.303754300E-1,-5.445817947E0,-1.323188591E1,1.430932338E1
9.692241841E1,1.639474869E0,-7.349364281E0,-1.500584602E1,1.678917652E1
9.692726748E1,4.374875546E0,-8.934259415E0,-1.531203365E1,1.825976183E1
9.693211659E1,6.570143700E0,-9.833108902E0,-1.331630898E1,1.780957337E1
9.693696570E1,7.596997738E0,-9.801145554E0,-1.024535561E1,1.608552580E1
9.694181482E1,7.745589256E0,-9.321303368E0,-7.848059177E0,1.443859004E1
9.694666388E1,6.933636665E0,-8.344177246E0,-7.103127956E0,1.296746074E1
9.695151300E1,5.897743702E0,-6.663242340E0,-6.797294617E0,1.119756194E1
9.695636211E1,4.691183090E0,-4.268254280E0,-6.588355064E0,9.145032304E0
9.696121122E1,3.497370243E0,-1.989947319E0,-6.295226097E0,7.471369390E0
9.696606029E1,2.577797890E0,-1.128263474E-1,-6.019894600E0,6.549572714E0
9.697090940E1,1.811300993E0,1.279966831E0,-5.628315449E0,6.049550493E0
9.697575852E1,1.117451429E0,2.306375504E0,-5.080487728E0,5.690291839E0
9.698060763E1,6.282205582E-1,2.895521641E0,-4.425271988E0,5.325574036E0
9.698545669E1,2.167478800E-1,3.029219627E0,-3.651855230E0,4.749652389E0
9.699030581E1,1.759749949E-1,2.837417126E0,-2.868913889E0,4.038882277E0
9.699515492E1,4.230432808E-1,2.480948448E0,-2.046385765E0,3.243727103E0
9.700000404E1,8.490456939E-1,2.208902836E0,-1.111354589E0,2.614429068E0
9.700485310E1,1.381409883E0,2.035932541E0,-1.346004009E-1,2.464027566E0
9.700970222E1,2.057775021E0,1.857154846E0,8.036725521E-1,2.886061629E0
9.701455133E1,2.662644386E0,1.512806416E0,1.659339428E0,3.483054079E0
9.701940044E1,3.095483780E0,9.651994705E-1,2.390652895E0,4.028504824E0
9.702424956E1,3.401679754E0,1.218624115E-1,3.177684546E0,4.656603340E0
9.702909862E1,3.409782410E0,-1.111888885E0,4.020815849E0,5.387937738E0
9.703394774E1,2.815549850E0,-2.307608604E0,4.615655422E0,5.878490742E0
9.703879685E1,2.149377584E0,-3.460893631E0,4.707544804E0,6.225639469E0
9.704364591E1,1.717855453E0,-4.677639008E0,4.375315189E0,6.631343533E0
9.704849503E1,1.394310951E0,-5.791644096E0,3.331368923E0,6.825339792E0
9.705334414E1,1.078919411E0,-6.740920067E0,5.716795921E-1,6.850612235E0
9.705819326E1,4.800936580E-1,-7.487744331E0,-7.000617027E0,1.026184408E1
9.706304237E1,-1.299917221E0,-8.443234444E0,-1.948159027E1,2.127229071E1
9.706789143E1,-3.803147793E0,-1.011890507E1,-2.817978668E1,3.018205676E1
9.707274055E1,-2.365463972E0,-1.196581173E1,-1.978329277E1,2.324122938E1
9.707758966E1,-2.919972897E0,-1.218900299E1,-9.846120834E0,1.593876191E1
9.708243878E1,-4.006590366E0,-1.201368713E1,-2.651085615E0,1.293869004E1
9.708728784E1,-4.596105576E0,-1.104340553E1,2.279734135E0,1.217695282E1
9.709213696E1,-4.976197720E0,-9.023118019E0,5.368899822E0,1.161913456E1
9.709698607E1,-4.507825851E0,-6.975782394E0,7.136253357E0,1.095025780E1
9.710183518E1,-4.277586937E0,-4.266478539E0,7.925482750E0,9.965634247E0
9.710668425E1,-3.449350357E0,-1.584348679E0,9.141416550E0,9.898165242E0
9.711153336E1,-4.229834557E0,3.873939514E-1,9.995368004E0,1.086043075E1
9.711638248E1,-4.205703259E0,1.772128582E0,1.027165222E1,1.123989408E1
9.712123159E1,-4.371383190E0,3.242610931E0,1.016351128E1,1.152911437E1
9.712608065E1,-4.308844566E0,4.560242176E0,1.024119568E1,1.201016399E1
9.713092977E1,-4.462892056E0,5.675179482E0,1.025770950E1,1.254375031E1
9.713577888E1,-4.620477200E0,6.209639549E0,9.807696342E0,1.249397216E1
9.714062800E1,-4.855366707E0,6.787496567E0,9.354148865E0,1.253574076E1
9.714547706E1,-4.748419762E0,7.403441906E0,9.115386009E0,1.266683482E1
9.715032617E1,-4.532778263E0,7.942400932E0,9.103560448E0,1.290358958E1
9.715517529E1,-4.694971561E0,8.253446579E0,8.719909668E0,1.289181768E1
9.716002440E1,-4.604982853E0,8.231306076E0,8.346313477E0,1.259449147E1
9.716487352E1,-4.687563419E0,7.605650902E0,7.992533684E0,1.198748394E1
9.716972258E1,-4.605260372E0,6.761352539E0,7.644486427E0,1.119653893E1
9.717457169E1,-4.560274601E0,5.547733307E0,7.693406105E0,1.052435018E1
9.717942081E1,-4.108159065E0,4.098792076E0,7.817266464E0,9.735847285E0
9.718426992E1,-3.529800653E0,2.337910652E0,7.575322628E0,8.678181364E0
9.718911899E1,-2.976629972E0,6.450653076E-1,7.447443962E0,8.046170320E0
9.719396810E1,-2.475855827E0,-8.677396774E-1,7.226415157E0,7.687906754E0
9.719881721E1,-2.085850239E0,-2.074091911E0,6.967319489E0,7.562814908E0
9.720366633E1,-1.872144222E0,-3.108233452E0,6.588929176E0,7.521969614E0
9.720851539E1,-1.739493370E0,-4.068315506E0,5.964531898E0,7.426484297E0
9.721336451E1,-1.435903907E0,-4.739236832E0,5.636182785E0,7.502582366E0
9.721821362E1,-9.329790473E-1,-5.360020638E0,6.045990467E0,8.133527640E0
9.722306274E1,-5.121546388E-1,-5.607828140E0,5.810090065E0,8.091179481E0
9.722791185E1,-1.697215438E-2,-5.513811111E0,5.789871693E0,7.995312079E0
9.723276091E1,3.071833849E-1,-5.216698647E0,5.770401478E0,7.784975248E0
9.723761003E1,4.233341217E-1,-4.919711113E0,5.329709530E0,7.265574505E0
9.724245914E1,5.318733454E-1,-4.390666962E0,5.027812958E0,6.696248858E0
9.724730820E1,5.538733006E-1,-3.665328979E0,4.718417168E0,6.000406047E0
9.725215732E1,5.695025921E-1,-2.839391708E0,4.250886917E0,5.143589997E0
9.725700643E1,6.509723663E-1,-1.982379913E0,3.558880329E0,4.125436261E0
