"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.632288613E1,8.629736012E-1,-4.006377679E-1,-7.863651359E-1,1.234343625E0
2.633284012E1,1.029743793E0,-5.814243203E-1,-7.893613223E-1,1.421800906E0
2.634279467E1,1.004314252E0,-8.062602872E-1,-6.853252494E-1,1.458894604E0
2.635274767E1,9.429301822E-1,-1.033819887E0,-5.219259775E-1,1.493421445E0
2.636270167E1,9.520430678E-1,-1.214312909E0,-2.695777646E-1,1.566401614E0
2.637265567E1,9.433061582E-1,-1.217303760E0,6.899714470E-3,1.540033298E0
2.638260867E1,9.176526690E-1,-1.163353840E0,1.189417219E-1,1.486480983E0
2.639256267E1,8.827757818E-1,-1.133763421E0,-9.797006171E-2,1.440246752E0
2.640251667E1,8.673835713E-1,-9.600075603E-1,-3.597042616E-1,1.342890886E0
2.641246967E1,9.692549318E-1,-7.279274780E-1,-6.141891932E-1,1.358882593E0
2.642242367E1,1.268251135E0,-5.943408197E-1,-7.810815918E-1,1.603680269E0
2.643237767E1,1.545561769E0,-7.270234984E-1,-7.719073105E-1,1.874343951E0
2.644233067E1,1.493764794E0,-1.012397443E0,-5.451324069E-1,1.885059995E0
2.645228467E1,1.249932393E0,-1.278280279E0,-4.632632017E-2,1.788428804E0
2.646223867E1,1.130783679E0,-1.508357690E0,6.018270099E-1,1.978891205E0
2.647219167E1,1.148010162E0,-1.718328280E0,1.085929688E0,2.334485532E0
2.648214567E1,1.068508494E0,-1.869912668E0,1.347407817E0,2.540431383E0
2.649209967E1,8.316453892E-1,-1.840060878E0,1.376751484E0,2.443952278E0
2.650205267E1,7.104904962E-1,-1.650742069E0,1.136619201E0,2.126417017E0
2.651200667E1,6.093289876E-1,-1.257728485E0,8.165250742E-1,1.618603088E0
2.652195967E1,5.337151337E-1,-7.614267612E-1,4.354842496E-1,1.026776065E0
2.653191367E1,5.871692097E-1,-2.460110736E-1,1.233727419E-1,6.484673952E-1
2.654186767E1,5.616683328E-1,2.006518829E-1,-9.756898840E-2,6.043609862E-1
2.655182067E1,3.944245166E-1,6.199656576E-1,-2.838823199E-1,7.877291968E-1
2.656177467E1,1.561118871E-1,9.460976189E-1,-4.089682961E-1,1.042461842E0
2.657172867E1,-1.182710463E-1,1.131575977E0,-3.340350580E-1,1.185762056E0
2.658168167E1,-3.149503309E-1,1.168399402E0,-1.423223984E-1,1.218444311E0
2.659163567E1,-4.019136304E-1,1.014556235E0,1.552283728E-1,1.102249866E0
2.660158967E1,-5.164436281E-1,7.691597039E-1,4.895721638E-1,1.047855703E0
2.661154267E1,-6.758428198E-1,4.163907516E-1,8.205011809E-1,1.141650981E0
2.662149667E1,-9.588895726E-1,1.403390229E-2,1.195211810E0,1.532382926E0
2.663145067E1,-1.257320935E0,-2.591889435E-1,1.659085461E0,2.097760570E0
2.664140367E1,-1.346141310E0,-4.497438544E-1,2.095914570E0,2.531249463E0
2.665135767E1,-1.318205068E0,-3.692680407E-1,2.465060989E0,2.819671818E0
2.666131167E1,-1.144090773E0,-4.338049293E-2,2.714307911E0,2.945894262E0
2.667126467E1,-8.492156875E-1,3.877101588E-1,2.982562963E0,3.125246915E0
2.668121867E1,-6.298866284E-1,8.867746925E-1,3.044012522E0,3.232512761E0
2.669117267E1,-4.945709485E-1,1.316742679E0,2.751870425E0,3.090501988E0
2.670112567E1,-5.291771096E-1,1.608581305E0,2.321714158E0,2.873659489E0
2.671107967E1,-6.659423143E-1,1.881291350E0,1.872174371E0,2.736379577E0
2.672103267E1,-7.773586696E-1,2.128464850E0,1.474418696E0,2.703434780E0
2.673098667E1,-8.295088166E-1,2.338116183E0,1.190079124E0,2.751574183E0
2.674094067E1,-8.179365921E-1,2.535035203E0,1.015142126E0,2.850602969E0
2.675089367E1,-7.377619100E-1,2.634034996E0,8.448957646E-1,2.862914922E0
2.676084767E1,-6.711188543E-1,2.616802667E0,6.485731602E-1,2.778255542E0
2.677080167E1,-6.924728858E-1,2.622911253E0,3.302858233E-1,2.732813726E0
2.678075467E1,-6.677993900E-1,2.483974392E0,4.427862525E-2,2.572556200E0
2.679070867E1,-6.812807304E-1,2.261814111E0,-8.036643427E-2,2.363557757E0
2.680066267E1,-6.806661880E-1,2.013249559E0,-1.123109794E-1,2.128166817E0
2.681061567E1,-5.290537333E-1,1.691248655E0,7.897139825E-2,1.773825343E0
2.682056967E1,-3.155397302E-1,1.287460408E0,4.901920052E-1,1.413296793E0
2.683052367E1,-2.230835563E-1,9.106325018E-1,9.408555901E-1,1.328242097E0
2.684047667E1,-1.823828423E-1,5.152741849E-1,1.276548918E0,1.388649750E0
2.685043067E1,-1.907063538E-1,1.141037357E-1,1.444988490E0,1.461978219E0
2.686038467E1,-1.414844924E-1,-3.352945483E-1,1.466989224E0,1.511455484E0
2.687033767E1,4.502356052E-3,-8.156655335E-1,1.345844271E0,1.573730389E0
2.688029167E1,2.459970403E-1,-1.326241481E0,1.142161192E0,1.767473676E0
2.689024567E1,3.890895170E-1,-1.776598708E0,8.841622297E-1,2.022235513E0
2.690019867E1,4.931874973E-1,-2.203377038E0,6.190447942E-1,2.341222061E0
2.691015267E1,5.892712837E-1,-2.583866470E0,4.489820718E-1,2.687971630E0
2.692010667E1,5.984303623E-1,-2.879770081E0,4.238319913E-1,2.971670940E0
2.693005967E1,4.528235829E-1,-3.093713855E0,5.709443557E-1,3.178378843E0
2.694001367E1,3.052521390E-1,-3.167606873E0,8.549166497E-1,3.295116788E0
2.694996667E1,2.513864189E-1,-3.162581776E0,1.156491621E0,3.376772348E0
2.695992067E1,1.730658889E-1,-2.997755783E0,1.441850874E0,3.330979658E0
2.696987467E1,-1.843714803E-1,-2.995366026E0,1.536868129E0,3.371672303E0
2.697982767E1,-1.446308792E-1,-2.976045071E0,1.292571459E0,3.247845953E0
2.698978167E1,1.867945665E-1,-2.925314044E0,8.108860195E-1,3.041363280E0
2.699973567E1,2.737502646E-1,-2.680865346E0,3.619473267E-1,2.719004244E0
2.700968867E1,2.372753334E-1,-2.313533319E0,-6.729794383E-2,2.326642434E0
2.701964267E1,3.756187016E-1,-2.073753623E0,-5.699947679E-1,2.183217244E0
2.702959667E1,4.032198983E-1,-1.867917598E0,-9.220871973E-1,2.121779263E0
2.703954967E1,1.355413824E-1,-1.527658764E0,-9.853330207E-1,1.822908096E0
2.704950367E1,-2.056734717E-1,-1.062753664E0,-6.772058058E-1,1.276853410E0
2.705945767E1,-3.947771037E-1,-6.645869297E-1,-1.956139219E-1,7.973641296E-1
2.706941067E1,-3.683020806E-1,-3.948765063E-1,2.213954651E-1,5.836007452E-1
2.707936467E1,-3.347139198E-1,-2.352960509E-1,4.104137278E-1,5.795145102E-1
2.708931867E1,-3.943350542E-1,-6.406267941E-2,3.582366836E-1,5.365982513E-1
2.709927167E1,-4.915210408E-1,1.927487862E-1,2.735818648E-1,5.946360777E-1
2.710922567E1,-6.330447096E-1,3.667449671E-1,1.348789294E-1,7.439353472E-1
2.711917967E1,-6.917139173E-1,4.399462599E-1,-8.194288015E-2,8.238540468E-1
2.712913267E1,-7.472168577E-1,3.884784830E-1,-4.371670783E-1,9.488749224E-1
2.713908667E1,-8.347426593E-1,2.464788508E-1,-7.972187376E-1,1.180298626E0
2.714903967E1,-1.041911264E0,4.630468547E-2,-1.054321979E0,1.483009792E0
2.715899367E1,-1.270246789E0,-1.758444858E-1,-1.219393555E0,1.769567414E0
2.716894767E1,-1.490953453E0,-3.579454923E-1,-1.182655499E0,1.936424851E0
2.717890067E1,-1.698733091E0,-3.807402778E-1,-9.939576638E-1,2.004646880E0
2.718885467E1,-1.767810928E0,-2.589883840E-1,-7.254581988E-1,1.928346457E0
2.719880867E1,-1.704505463E0,7.223357856E-2,-3.842228063E-1,1.748766344E0
2.720876167E1,-1.500410739E0,5.600498235E-1,-7.021219611E-2,1.603065171E0
2.721871567E1,-1.234840729E0,1.101151745E0,1.070566714E-1,1.657958963E0
2.722866967E1,-9.982138520E-1,1.545809106E0,9.251581550E-2,1.842421196E0
2.723862267E1,-8.713842362E-1,1.889539433E0,-6.310318787E-2,2.081742483E0
2.724857667E1,-7.763014930E-1,2.126314244E0,-1.872067952E-1,2.271321786E0
2.725853067E1,-7.028739130E-1,2.239594107E0,-2.706418665E-1,2.362850085E0
2.726848367E1,-6.466921109E-1,2.314516236E0,-3.423521010E-1,2.427426838E0
2.727843767E1,-6.409641784E-1,2.291040249E0,-3.795929810E-1,2.409105920E0
2.728839167E1,-7.049660468E-1,2.142412214E0,-3.691358936E-1,2.285425240E0
2.729834467E1,-8.546559370E-1,1.981972218E0,-3.282802284E-1,2.183212896E0
2.730829867E1,-1.009926410E0,1.745149459E0,-2.026223946E-1,2.026463378E0
2.731825267E1,-1.139300149E0,1.503601565E0,-5.775996566E-2,1.887368196E0
2.732820567E1,-1.194489679E0,1.328621297E0,4.483646790E-2,1.787190660E0
2.733815967E1,-1.185009003E0,1.198107351E0,1.060041726E-1,1.688474000E0
2.734811375E1,-1.149101837E0,1.119763432E0,7.334045649E-2,1.606139470E0
2.735806675E1,-9.490416920E-1,1.079518216E0,-2.273865223E-2,1.437552350E0
2.736802075E1,-7.254237002E-1,1.061099487E0,-1.182119894E-1,1.290792679E0
2.737797375E1,-4.460484141E-1,1.062688760E0,-2.624627813E-1,1.182012394E0
2.738792775E1,-2.031141454E-1,9.932729548E-1,-4.204884803E-1,1.097568714E0
2.739788175E1,6.930587769E-2,7.548141450E-1,-6.713375401E-1,1.012542242E0
2.740783475E1,3.208197659E-1,4.721667570E-1,-9.103822410E-1,1.074552276E0
2.741778875E1,5.604544508E-1,1.650516951E-1,-1.188048971E0,1.323937918E0
2.742774275E1,8.115262896E-1,-1.686880785E-1,-1.392280519E0,1.620331951E0
2.743769575E1,1.007257740E0,-4.699734664E-1,-1.564048326E0,1.918773145E0
2.744764975E1,1.169432021E0,-7.098589969E-1,-1.619248381E0,2.119772715E0
2.745760375E1,1.325424040E0,-9.534902537E-1,-1.468100195E0,2.195725559E0
2.746755675E1,1.465573613E0,-1.140444449E0,-1.217303760E0,2.220438696E0
2.747751075E1,1.587773404E0,-1.249297970E0,-9.476816297E-1,2.231562294E0
2.748746475E1,1.705631052E0,-1.298708112E0,-6.900790358E-1,2.252116587E0
2.749741775E1,1.891235710E0,-1.309262336E0,-4.437896347E-1,2.342624514E0
2.750737175E1,2.102223131E0,-1.437183042E0,-3.095773244E-1,2.565282696E0
2.751732575E1,2.323113981E0,-1.738740326E0,-2.738216007E-1,2.914627722E0
2.752727875E1,2.295124530E0,-2.062824592E0,-2.366566980E-1,3.094971453E0
2.753723275E1,2.058561387E0,-2.346033313E0,-5.595317602E-2,3.121646688E0
2.754718675E1,1.794004115E0,-2.553662093E0,2.024458269E-1,3.127399105E0
2.755713975E1,1.655886449E0,-2.669397202E0,4.560816514E-1,3.174216727E0
2.756709375E1,1.430637669E0,-2.594729428E0,7.380495930E-1,3.053532732E0
2.757704775E1,1.215520359E0,-2.243538639E0,1.121046896E0,2.787059653E0
2.758700075E1,1.200198900E0,-1.604550819E0,1.320229958E0,2.399597440E0
2.759695475E1,1.329020078E0,-7.932935017E-1,1.227719990E0,1.975577212E0
2.760690775E1,1.329230577E0,-1.199322402E-1,9.482417929E-1,1.637192771E0
2.761686175E1,1.252290575E0,3.188358057E-1,5.345395911E-1,1.398435029E0
2.762681575E1,1.018735825E0,5.253629708E-1,1.537174523E-1,1.156485187E0
2.763676875E1,6.029602003E-1,5.093404305E-1,-2.165071929E-1,8.184522233E-1
2.764672275E1,1.112409389E-1,3.555469644E-1,-4.438141930E-1,5.794473473E-1
2.765667675E1,-3.454195869E-1,2.463934815E-1,-4.501701164E-1,6.186093860E-1
2.766662975E1,-6.833237475E-1,2.301002151E-1,-3.379456758E-1,7.962943757E-1
2.767658375E1,-9.085783750E-1,2.867527181E-1,-1.619047236E-1,9.664134335E-1
2.768653775E1,-1.045388603E0,3.605334699E-1,-4.774827166E-3,1.105823003E0
2.769649075E1,-1.031910186E0,3.840901476E-1,9.075111668E-2,1.104807512E0
2.770644475E1,-1.024057376E0,3.638546884E-1,1.059316671E-1,1.091927315E0
2.771639875E1,-1.014960862E0,3.021332341E-1,6.225062728E-2,1.060804027E0
2.772635175E1,-1.059181015E0,3.083248508E-1,6.344238119E-3,1.103163128E0
2.773630575E1,-1.133991462E0,4.053903848E-1,8.800068693E-3,1.204307038E0
2.774625975E1,-1.159370132E0,6.151311797E-1,4.281333128E-2,1.313148298E0
2.775621275E1,-1.096215525E0,8.401957726E-1,1.070566897E-1,1.385308106E0
2.776616675E1,-1.087500835E0,1.085378296E0,1.891293597E-1,1.548054917E0
2.777612075E1,-1.099985810E0,1.338030052E0,2.590854478E-1,1.751404714E0
2.778607375E1,-1.137964645E0,1.563233809E0,3.074021602E-1,1.957845643E0
2.779602775E1,-1.254259332E0,1.723336421E0,3.435496473E-1,2.158953740E0
2.780598075E1,-1.337670448E0,1.836977642E0,3.465176940E-1,2.298678663E0
2.781593475E1,-1.403710656E0,1.901670066E0,3.441834855E-1,2.388559172E0
2.782588875E1,-1.458598469E0,1.934845998E0,2.757839445E-1,2.438687212E0
2.783584175E1,-1.539261394E0,2.009972194E0,1.011392709E-1,2.533681711E0
2.784579575E1,-1.626805907E0,2.055030838E0,-7.553548297E-2,2.622089780E0
2.785574975E1,-1.646593469E0,2.020004262E0,-2.696759065E-1,2.620002360E0
2.786570275E1,-1.659807592E0,1.910612798E0,-4.479493439E-1,2.570225889E0
2.787565675E1,-1.613423969E0,1.740577521E0,-5.199484491E-1,2.429628243E0
2.788561075E1,-1.550640661E0,1.513040140E0,-5.113928032E-1,2.226050207E0
2.789556375E1,-1.556896012E0,1.217989638E0,-4.315794424E-1,2.023285636E0
2.790551775E1,-1.513844717E0,9.060716736E-1,-3.046340700E-1,1.790389238E0
2.791547175E1,-1.462566975E0,6.677181137E-1,-1.447793436E-1,1.614283337E0
2.792542475E1,-1.304848273E0,4.309029561E-1,-2.349882681E-2,1.374357511E0
2.793537875E1,-1.083821182E0,1.726899129E-1,5.695772767E-2,1.098969674E0
2.794533275E1,-8.596968216E-1,-1.581490570E-1,1.245694477E-2,8.742110299E-1
2.795528575E1,-5.818517518E-1,-5.414621097E-1,-3.798585176E-2,7.957233202E-1
2.796523975E1,-2.787689298E-1,-9.444756013E-1,-2.472082179E-2,9.850672042E-1
2.797519375E1,2.605577767E-2,-1.335154392E0,5.459311366E-2,1.336524059E0
2.798514675E1,2.932612538E-1,-1.748995757E0,2.438920792E-1,1.790103815E0
2.799510075E1,4.915175325E-1,-2.264490382E0,4.474534635E-1,2.360025588E0
2.800505475E1,6.289586753E-1,-2.764798619E0,6.487848294E-1,2.908714866E0
2.801500775E1,7.371526301E-1,-3.196590936E0,8.184710276E-1,3.381047535E0
2.802496175E1,7.874989110E-1,-3.431222159E0,9.967280015E-1,3.658812204E0
2.803491475E1,7.585458380E-1,-3.440225117E0,1.262054840E0,3.742101423E0
2.804486875E1,7.717400801E-1,-3.221534573E0,1.487733976E0,3.631421229E0
2.805482275E1,8.686319518E-1,-2.807754604E0,1.568724929E0,3.331501956E0
2.806477575E1,1.366474417E0,-2.518640780E0,1.411175212E0,3.194091293E0
2.807472975E1,1.842224933E0,-2.368455046E0,9.610214674E-1,3.150703774E0
2.808468375E1,1.849476650E0,-2.145235249E0,3.371714314E-1,2.852416997E0
2.809463675E1,1.822498181E0,-2.008996294E0,-1.847451174E-1,2.718767458E0
2.810459075E1,1.971756547E0,-1.911586944E0,-4.913449665E-1,2.789876055E0
2.811454475E1,1.895350395E0,-1.654232272E0,-4.486405579E-1,2.555409142E0
2.812449775E1,1.471740087E0,-1.138853422E0,-4.613336205E-2,1.861487117E0
2.813445175E1,1.164098191E0,-5.077271837E-1,5.160763498E-1,1.370856043E0
2.814440575E1,1.206021557E0,7.761944890E-2,8.220483541E-1,1.461600586E0
2.815435875E1,1.371784859E0,5.578226191E-1,8.168641397E-1,1.691220505E0
2.816431275E1,1.546439436E0,9.841700095E-1,5.401423931E-1,1.910973402E0
2.817426675E1,1.627174866E0,1.270036874E0,1.222851233E-1,2.067763371E0
2.818421975E1,1.560056432E0,1.358685926E0,-3.726968479E-1,2.102071944E0
2.819417375E1,1.353542715E0,1.258355307E0,-8.952461386E-1,2.053533932E0
2.820412775E1,9.606449068E-1,1.017370500E0,-1.336436101E0,1.934927085E0
2.821408075E1,3.717069143E-1,6.787968332E-1,-1.666388633E0,1.837330196E0
2.822403475E1,-1.336182332E-1,2.905914152E-1,-1.771881759E0,1.800517195E0
2.823398775E1,-5.296647674E-1,2.485183597E-2,-1.620525413E0,1.705070378E0
2.824394175E1,-9.115896910E-1,-6.316864014E-2,-1.325680733E0,1.610097962E0
2.825389575E1,-1.317114562E0,-4.389504790E-3,-1.037209445E0,1.676488434E0
2.826384875E1,-1.613249137E0,1.642593974E-1,-7.213780117E-1,1.774807078E0
2.827380275E1,-1.766819240E0,4.415519053E-1,-4.345591835E-1,1.872287370E0
2.828375675E1,-1.744438437E0,8.977616107E-1,-2.035111531E-1,1.972424437E0
2.829370975E1,-1.586841942E0,1.410522078E0,-1.393356407E-1,2.127687548E0
2.830366375E1,-1.404132240E0,1.898551746E0,-2.000273637E-1,2.369830590E0
2.831361775E1,-1.309538324E0,2.180561787E0,-4.420447890E-1,2.581694004E0
2.832357075E1,-1.275265455E0,2.331203604E0,-6.885049653E-1,2.744968363E0
2.833352475E1,-1.279373124E0,2.396381932E0,-9.083193433E-1,2.864347393E0
2.834347854E1,-1.355833654E0,2.348780919E0,-1.110066994E0,2.930410455E0
2.835343154E1,-1.466827256E0,2.159930472E0,-1.268438830E0,2.902726117E0
2.836338554E1,-1.511386548E0,1.908113113E0,-1.327175281E0,2.772468066E0
2.837333954E1,-1.588344676E0,1.709236445E0,-1.260819908E0,2.652167958E0
2.838329254E1,-1.518718956E0,1.519459798E0,-1.132234958E0,2.428419516E0
2.839324654E1,-1.404446236E0,1.368059013E0,-1.006582972E0,2.203920137E0
2.840320054E1,-1.262584598E0,1.289473604E0,-9.280969656E-1,2.029341277E0
2.841315354E1,-1.133010884E0,1.146413872E0,-9.360737371E-1,1.863923944E0
2.842310754E1,-9.912001169E-1,9.509525621E-1,-9.701314294E-1,1.681649023E0
2.843306154E1,-8.664971334E-1,6.735448641E-1,-1.014406546E0,1.494490083E0
2.844301454E1,-7.720692784E-1,3.924475729E-1,-1.023919966E0,1.341088426E0
2.845296854E1,-6.391117805E-1,1.362377858E-1,-9.491340780E-1,1.152336800E0
2.846292154E1,-5.334286201E-1,-5.964978576E-2,-8.067169547E-1,9.689666840E-1
2.847287554E1,-2.978940028E-1,-1.897772312E-1,-6.741114593E-1,7.610404023E-1
2.848282954E1,4.735659957E-3,-3.660690290E-1,-5.304102508E-1,6.444873890E-1
2.849278254E1,3.406067437E-1,-5.540681219E-1,-4.264619227E-1,7.777365937E-1
2.850273654E1,6.035069150E-1,-7.202863365E-1,-3.768693845E-1,1.012454214E0
2.851269054E1,7.845080602E-1,-8.989550275E-1,-3.843432955E-1,1.253512189E0
2.852264354E1,9.040684175E-1,-1.006295289E0,-3.579700506E-1,1.399325719E0
2.853259754E1,1.062664202E0,-1.081140819E0,-3.228002179E-1,1.549942146E0
2.854255154E1,1.184166420E0,-1.181274971E0,-2.878654432E-1,1.697211590E0
2.855250454E1,1.220898044E0,-1.230561737E0,-2.959415809E-1,1.758537927E0
2.856245854E1,1.216054210E0,-1.250818831E0,-3.085820917E-1,1.771597724E0
2.857241254E1,1.238911561E0,-1.275374798E0,-3.462381240E-1,1.811453441E0
2.858236554E1,1.393444700E0,-1.407751082E0,-4.940862143E-1,2.041463305E0
2.859231954E1,1.516847847E0,-1.739732013E0,-6.506676328E-1,2.398095752E0
2.860227354E1,1.505406016E0,-2.074091007E0,-6.728297496E-1,2.649679348E0
2.861222654E1,1.332255342E0,-2.239858401E0,-5.448985183E-1,2.662477108E0
2.862218054E1,1.122958351E0,-2.417647086E0,-3.884469080E-1,2.693871543E0
2.863213454E1,9.447761482E-1,-2.503469009E0,-1.770595189E-1,2.681661635E0
2.864208754E1,7.852372080E-1,-2.371423092E0,3.039967418E-2,2.498233195E0
2.865204154E1,5.936093330E-1,-1.979742090E0,2.437844721E-1,2.081149118E0
2.866199554E1,5.451926333E-1,-1.472895496E0,4.445357394E-1,1.632258611E0
2.867194854E1,8.083307862E-1,-8.551640600E-1,5.367673802E-1,1.293376763E0
2.868190254E1,1.109564719E0,-2.274175125E-1,4.746266806E-1,1.228056626E0
2.869185654E1,1.270663696E0,8.127629757E-2,2.425448259E-1,1.296155877E0
2.870180954E1,1.152723602E0,2.310702682E-1,-1.781880498E-2,1.175790237E0
2.871176354E1,7.894629908E-1,3.360236961E-1,-2.234431601E-1,8.866174958E-1
2.872171654E1,2.712821549E-1,3.321849990E-1,-3.255776453E-1,5.384623332E-1
2.873167054E1,-1.183014518E-1,3.193164468E-1,-3.060175578E-1,4.578263561E-1
2.874162454E1,-3.170424646E-1,3.000808614E-1,-1.207648838E-1,4.529333339E-1
2.875157754E1,-3.809525317E-1,3.267090815E-1,8.859935045E-2,5.096209378E-1
2.876153154E1,-4.156826538E-1,3.948490244E-1,1.956723940E-1,6.057932870E-1
2.877148554E1,-4.873151386E-1,4.706558365E-1,1.358331768E-1,6.909729464E-1
2.878143854E1,-6.255275291E-1,5.178124613E-1,-7.908708176E-2,8.158855319E-1
2.879139254E1,-8.342462307E-1,5.944419765E-1,-2.478517588E-1,1.053925297E0
2.880134654E1,-9.858972770E-1,7.397259897E-1,-2.815633142E-1,1.264304505E0
2.881129954E1,-1.059597922E0,9.329858226E-1,-1.684887067E-1,1.421829366E0
2.882125354E1,-1.092150541E0,1.190141104E0,7.523616035E-2,1.617061883E0
2.883120754E1,-1.151804420E0,1.407662789E0,3.139078088E-1,1.845726432E0
2.884116054E1,-1.240193855E0,1.582055996E0,5.119915581E-1,2.074395654E0
2.885111454E1,-1.351166407E0,1.662189163E0,6.475756252E-1,2.237828783E0
2.886106854E1,-1.454587864E0,1.645716972E0,6.838400567E-1,2.300401580E0
2.887102154E1,-1.597193853E0,1.627126334E0,6.798570064E-1,2.379238084E0
2.888097554E1,-1.759027825E0,1.566299504E0,5.928515704E-1,2.428774590E0
2.889092954E1,-1.903323074E0,1.530669495E0,4.578147662E-1,2.484991386E0
2.890088254E1,-1.956091272E0,1.486085646E0,2.807458917E-1,2.472561802E0
2.891083654E1,-1.834022459E0,1.439233661E0,9.918511312E-2,2.333424435E0
2.892079054E1,-1.652369934E0,1.344279556E0,-9.235324463E-2,2.132121724E0
2.893074354E1,-1.518602597E0,1.189547612E0,-3.051322711E-1,1.953018963E0
2.894069754E1,-1.483199460E0,9.605010653E-1,-4.711709031E-1,1.828782369E0
2.895065054E1,-1.465899888E0,7.592124206E-1,-4.610997319E-1,1.714024196E0
2.896060454E1,-1.382206936E0,6.446268743E-1,-3.558066173E-1,1.566090090E0
2.897055854E1,-1.177942058E0,5.726488191E-1,-1.329505177E-1,1.316491551E0
2.898051154E1,-8.952876538E-1,5.455037051E-1,1.344906378E-1,1.056977770E0
2.899046554E1,-6.172923106E-1,4.571908683E-1,4.220286369E-1,8.764596152E-1
2.900041954E1,-3.832674444E-1,2.973911422E-1,6.616709232E-1,8.204534332E-1
2.901037254E1,-2.101290500E-1,1.070414686E-1,7.528067958E-1,7.888790563E-1
2.902032654E1,6.935557902E-2,-9.006758630E-2,7.034867013E-1,7.126120300E-1
2.903028054E1,3.514486510E-1,-2.741443670E-1,5.644457603E-1,7.192150613E-1
2.904023354E1,6.509231561E-1,-5.217640096E-1,3.891438596E-1,9.205278813E-1
2.905018754E1,8.775770223E-1,-7.796782601E-1,2.848868350E-1,1.207973563E0
2.906014154E1,1.017049488E0,-1.083563905E0,2.284343433E-1,1.503556665E0
2.907009454E1,1.094781788E0,-1.435528865E0,2.559770679E-1,1.823407399E0
2.908004854E1,1.104863557E0,-1.719440421E0,3.421580831E-1,2.072262289E0
2.909000254E1,1.101647589E0,-1.899373280E0,4.918970533E-1,2.250157545E0
2.909995554E1,1.083331770E0,-1.920798063E0,6.496969950E-1,2.298951741E0
2.910990954E1,1.172929240E0,-1.758282890E0,7.340044892E-1,2.237428058E0
2.911986354E1,1.448021441E0,-1.684251877E0,5.206676932E-1,2.281351645E0
2.912981654E1,1.716551896E0,-1.732370954E0,9.093703073E-2,2.440477223E0
2.913977054E1,1.673033994E0,-1.873124544E0,-3.504821062E-1,2.535838325E0
2.914972454E1,1.511555532E0,-1.991707247E0,-8.186803579E-1,2.630957129E0
2.915967754E1,1.473269718E0,-2.198037361E0,-1.167398944E0,2.892181218E0
2.916963154E1,1.319674473E0,-2.422110851E0,-1.273622972E0,3.038137120E0
2.917958454E1,9.363947493E-1,-2.436134813E0,-1.015690595E0,2.800574109E0
2.918953854E1,6.068597084E-1,-2.041050146E0,-3.779090559E-1,2.162632576E0
2.919949254E1,5.646077281E-1,-1.349029834E0,3.472579515E-1,1.503080658E0
2.920944554E1,6.955935448E-1,-6.035817593E-1,8.920956588E-1,1.282184068E0
2.921939954E1,8.919921631E-1,-5.165137947E-2,9.882296582E-1,1.332259637E0
2.922935354E1,9.853529012E-1,2.982296330E-1,7.155658793E-1,1.253752680E0
2.923930654E1,9.363748688E-1,5.043217653E-1,2.920333020E-1,1.102915131E0
2.924926054E1,8.229745531E-1,6.134126830E-1,-1.657603411E-1,1.039730121E0
2.925921454E1,5.680207479E-1,5.809056723E-1,-5.525314371E-1,9.825425991E-1
2.926916754E1,9.500380576E-2,3.194404078E-1,-9.527090657E-1,1.009317820E0
2.927912154E1,-4.661949956E-1,-3.314903498E-2,-1.269220018E0,1.352536908E0
2.928907554E1,-9.754991734E-1,-3.355646896E-1,-1.380493702E0,1.723358685E0
2.929902854E1,-1.471937138E0,-4.133513689E-1,-1.305141803E0,2.010187409E0
2.930898254E1,-1.825948039E0,-2.380214381E-1,-1.124681525E0,2.157695293E0
2.931893654E1,-1.987239389E0,1.217507243E-2,-9.512414145E-1,2.203208763E0
2.932888954E1,-2.106575214E0,3.028951263E-1,-7.944179213E-1,2.271674365E0
2.933884354E1,-2.262281889E0,6.018913293E-1,-7.328794849E-1,2.453019538E0
2.934879729E1,-2.415021102E0,8.659948575E-1,-8.059521389E-1,2.689206735E0
2.935875029E1,-2.544791867E0,1.094374237E0,-9.693818164E-1,2.934846116E0
2.936870429E1,-2.593519054E0,1.250086759E0,-1.127008717E0,3.091796668E0
2.937865829E1,-2.609511774E0,1.325031107E0,-1.244183410E0,3.180133879E0
2.938861129E1,-2.577705844E0,1.291592050E0,-1.348120008E0,3.182798297E0
2.939856529E1,-2.449569376E0,1.173844914E0,-1.397884490E0,3.054894934E0
2.940851829E1,-2.372656270E0,9.754652596E-1,-1.423271931E0,2.933723443E0
2.941847229E1,-2.239605217E0,7.705823314E-1,-1.426126542E0,2.764681821E0
2.942842629E1,-1.946274966E0,5.610526210E-1,-1.401412700E0,2.463072034E0
2.943837929E1,-1.403463904E0,5.330298400E-1,-1.187102891E0,1.913908309E0
2.944833329E1,-8.020473683E-1,7.747747850E-1,-7.979589951E-1,1.371238311E0
2.945828729E1,-2.865574211E-1,9.530043501E-1,-5.162822449E-1,1.121106508E0
2.946824029E1,1.155117452E-2,9.731649649E-1,-3.580601342E-1,1.037010385E0
2.947819429E1,9.663167059E-2,8.596401036E-1,-3.233358594E-1,9.235068302E-1
2.948814829E1,1.177792954E-1,6.822332418E-1,-3.051416266E-1,7.565881118E-1
2.949810129E1,3.594341934E-2,4.681772017E-1,-3.225791931E-1,5.696833835E-1
