"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.127978688E1,-7.610851668E0,-1.345349714E1,1.503325693E1,2.156201434E1
2.128981387E1,-1.065690019E1,-1.958730822E1,1.680129356E1,2.791980713E1
2.129983987E1,-1.391069210E1,-2.284886055E1,1.650570979E1,3.143272560E1
2.130986688E1,-1.655715594E1,-2.052993434E1,1.471220269E1,3.020043915E1
2.131989387E1,-1.807287585E1,-1.392514291E1,1.284986685E1,2.618506301E1
2.132991987E1,-1.855882976E1,-8.244924903E0,1.195386759E1,2.356488699E1
2.133994700E1,-1.800506219E1,-6.416156752E0,1.238807948E1,2.277748549E1
2.134997300E1,-1.552760510E1,-6.959146739E0,1.307522555E1,2.145921170E1
2.136000000E1,-1.154039576E1,-8.172716467E0,1.340159140E1,1.948272776E1
2.137002700E1,-7.002472268E0,-8.298429265E0,1.262294342E1,1.665044284E1
2.138005300E1,-2.157669353E0,-7.720831947E0,1.129079801E1,1.384734280E1
2.139008000E1,1.596544519E0,-6.158882772E0,9.418156444E0,1.136584630E1
2.140010600E1,3.706260857E0,-3.285723845E0,7.170443478E0,8.714792620E0
2.141013300E1,4.344041519E0,9.227227896E-2,4.686418215E0,6.390753209E0
2.142015900E1,4.222971995E0,2.525499856E0,1.992159237E0,5.308515840E0
2.143018600E1,4.261903342E0,3.659762921E0,-8.102498424E-1,5.675754535E0
2.144021300E1,4.714243068E0,3.794866932E0,-3.151511242E0,6.823278233E0
2.145023900E1,5.603930551E0,3.374899146E0,-5.024422948E0,8.248563986E0
2.146026600E1,6.539128375E0,3.110381050E0,-6.378920513E0,9.650144926E0
2.147029200E1,7.306873637E0,3.133287518E0,-7.248484511E0,1.075864400E1
2.148031900E1,7.898482053E0,3.690963956E0,-8.030482947E0,1.185318059E1
2.149034500E1,8.131784788E0,4.887178564E0,-8.275070808E0,1.258917134E1
2.150037200E1,8.068096331E0,6.015006183E0,-8.427074441E0,1.312593088E1
2.151039900E1,7.632932509E0,6.947737652E0,-8.611445922E0,1.344208756E1
2.152042500E1,7.265286486E0,7.250645642E0,-8.543627576E0,1.335476777E1
2.153045200E1,7.190101233E0,7.077489706E0,-8.328970442E0,1.308281946E1
2.154047800E1,7.187703289E0,6.674998956E0,-7.930185657E0,1.261374386E1
2.155050500E1,6.958767255E0,5.862565763E0,-7.384529339E0,1.171859175E1
2.156053100E1,6.758332888E0,5.032175771E0,-6.955428495E0,1.092592522E1
2.157055800E1,6.585317870E0,4.656791543E0,-6.681398149E0,1.047345216E1
2.158058500E1,6.187984949E0,4.533357697E0,-6.113256948E0,9.808893936E0
2.159061100E1,5.578423242E0,4.748737255E0,-5.403168740E0,9.102941493E0
2.160063800E1,4.909745600E0,5.134659920E0,-4.731777990E0,8.535810290E0
2.161066400E1,4.171328802E0,5.433126365E0,-4.089417497E0,7.977605000E0
2.162069100E1,3.528009950E0,5.932882624E0,-3.829277211E0,7.893624922E0
2.163071700E1,2.942713603E0,6.380761217E0,-3.932248433E0,8.052096298E0
2.164074400E1,2.385643521E0,6.329969963E0,-4.088959660E0,7.904391554E0
2.165077100E1,2.021462266E0,6.271349872E0,-4.453391469E0,7.952913584E0
2.166079700E1,1.702843392E0,6.293769851E0,-4.667563868E0,8.018563900E0
2.167082400E1,1.578631574E0,6.158268229E0,-4.787446992E0,7.958391416E0
2.168085000E1,1.651443442E0,6.170276656E0,-5.022851216E0,8.125799271E0
2.169087700E1,1.682267040E0,6.060184695E0,-5.169170771E0,8.141018818E0
2.170090300E1,1.735282282E0,5.399439386E0,-5.056515391E0,7.598256259E0
2.171093000E1,1.938167217E0,4.219970327E0,-4.213431094E0,6.270378243E0
2.172095700E1,2.193078337E0,2.665102422E0,-2.718264138E0,4.393327149E0
2.173098300E1,2.137529204E0,6.912566650E-1,-6.270045358E-1,2.332381093E0
2.174101000E1,1.176159242E0,-1.649546606E0,2.298059247E0,3.063565059E0
2.175103600E1,-6.986218178E-1,-4.558830508E0,5.598003813E0,7.253182387E0
2.176106300E1,-3.102999818E0,-7.267436507E0,8.316286662E0,1.147191637E1
2.177108900E1,-5.586481875E0,-9.042699126E0,1.015448988E1,1.470009700E1
2.178111600E1,-7.857399516E0,-1.025721493E1,1.143741109E1,1.725582678E1
2.179114200E1,-9.806321517E0,-1.182659592E1,1.206871392E1,1.953679012E1
2.180116900E1,-1.077353928E1,-1.442928984E1,1.291637074E1,2.216091575E1
2.181119600E1,-1.145558073E1,-1.608445650E1,1.349166893E1,2.391579397E1
2.182122200E1,-1.228695539E1,-1.596029789E1,1.371191951E1,2.436631113E1
2.183124900E1,-1.271228069E1,-1.604018021E1,1.375218344E1,2.465789956E1
2.184127500E1,-1.224662832E1,-1.585004981E1,1.340324967E1,2.410085239E1
2.185130200E1,-1.104324678E1,-1.436805663E1,1.219706732E1,2.184405644E1
2.186132800E1,-9.357534267E0,-1.134642257E1,1.049527964E1,1.806808367E1
2.187135500E1,-7.236490703E0,-7.673918567E0,9.042310286E0,1.389313497E1
2.188138200E1,-4.990427821E0,-4.514529955E0,8.282257036E0,1.067151030E1
2.189140800E1,-2.528617007E0,-2.196992171E0,7.737359687E0,8.431335214E0
2.190143500E1,1.168180132E-1,-5.329903713E-1,7.045323004E0,7.066420693E0
2.191146100E1,2.720809723E0,9.351560166E-1,5.964277495E0,6.621927843E0
2.192148800E1,4.741306613E0,2.285041299E0,4.578612515E0,6.976037177E0
2.193151400E1,6.113113106E0,3.620437472E0,2.822863809E0,7.645016640E0
2.194154100E1,6.812332510E0,5.031225598E0,9.190133160E-1,8.518549802E0
2.195156700E1,7.095082809E0,6.026101860E0,-8.346701539E-1,9.346163809E0
2.196159400E1,6.827311907E0,6.616619185E0,-2.531019920E0,9.838592336E0
2.197162100E1,6.337379555E0,6.992281156E0,-4.389203659E0,1.040766468E1
2.198164700E1,5.898353062E0,6.595561023E0,-6.171575907E0,1.078797216E1
2.199167400E1,5.610783488E0,5.744745537E0,-8.221326710E0,1.149231071E1
2.200170000E1,5.442836836E0,5.246281512E0,-1.022755903E1,1.271813297E1
2.201172700E1,5.547226592E0,4.996076231E0,-1.173236804E1,1.390614829E1
2.202175300E1,5.622360390E0,4.754965709E0,-1.246114395E1,1.447414052E1
2.203178000E1,5.372353914E0,4.509799558E0,-1.216731201E1,1.404435688E1
2.204180600E1,5.114371251E0,4.435946885E0,-1.135207215E1,1.321756257E1
2.205183300E1,4.694172208E0,4.771232663E0,-1.048625622E1,1.244031685E1
2.206186000E1,4.193612833E0,5.033437600E0,-9.671484139E0,1.168158757E1
2.207188600E1,3.772133835E0,4.967208527E0,-8.707175367E0,1.071060489E1
2.208191300E1,3.424726194E0,4.880842521E0,-7.769566151E0,9.793749608E0
2.209193900E1,3.032392057E0,5.104439170E0,-6.988126709E0,9.169766395E0
2.210196600E1,2.775721510E0,5.393637779E0,-6.536305924E0,8.917356869E0
2.211199200E1,2.517793226E0,5.610325066E0,-6.254392362E0,8.771114746E0
2.212201900E1,2.295953665E0,5.751603152E0,-6.150189716E0,8.727953689E0
2.213204500E1,2.219946878E0,5.985924472E0,-6.239996517E0,8.927318324E0
2.214207200E1,2.375452409E0,6.062180350E0,-6.553849910E0,9.238276537E0
2.215209900E1,2.578617425E0,5.682427667E0,-6.544918288E0,9.042964525E0
2.216212500E1,2.706639873E0,4.980542518E0,-6.385502724E0,8.538521430E0
2.217215200E1,2.708881695E0,4.711061013E0,-6.262672604E0,8.291755185E0
2.218217800E1,2.683105999E0,4.986579183E0,-6.162261878E0,8.368900836E0
2.219220500E1,2.814711621E0,5.188972952E0,-5.933695387E0,8.369992996E0
2.220223100E1,2.846775413E0,5.078559394E0,-5.424745551E0,7.957622764E0
2.221225800E1,2.441511912E0,4.102013861E0,-3.938297963E0,6.188512663E0
2.222228400E1,1.779255975E0,2.080578201E0,-1.375650453E0,3.063816516E0
2.223231100E1,6.048927051E-1,2.220275491E-1,1.628514463E0,1.751356838E0
2.224233700E1,-1.202979251E0,-9.165475452E-1,5.117660894E0,5.336447462E0
2.225236400E1,-3.254775994E0,-1.797902746E0,9.368331150E0,1.007926831E1
2.226239100E1,-5.334835839E0,-3.048097971E0,1.364412221E1,1.496373769E1
2.227241700E1,-7.425755718E0,-5.648647717E0,1.685258066E1,1.926287995E1
2.228244400E1,-9.671418650E0,-1.017602050E1,1.875282517E1,2.342554554E1
2.229247000E1,-1.159848551E1,-1.415228735E1,1.845612810E1,2.598924331E1
2.230249700E1,-1.304931537E1,-1.579705065E1,1.695027828E1,2.659216754E1
2.231252300E1,-1.375408261E1,-1.572568421E1,1.518897062E1,2.582976502E1
2.232255000E1,-1.327608911E1,-1.507936574E1,1.390909347E1,2.443572577E1
2.233257600E1,-1.171297049E1,-1.478471986E1,1.396625702E1,2.346993724E1
2.234260633E1,-9.920849175E0,-1.369036901E1,1.515279273E1,2.270366886E1
2.235263333E1,-7.991452782E0,-1.132818627E1,1.549979457E1,2.079506561E1
2.236265933E1,-5.988932279E0,-8.048618671E0,1.527221042E1,1.827260199E1
2.237268633E1,-3.761262984E0,-4.760617043E0,1.447193592E1,1.569227527E1
2.238271233E1,-1.539532705E0,-2.084404618E0,1.292588065E1,1.318306846E1
2.239273933E1,5.318460712E-1,-3.351860824E-1,1.039978058E1,1.041876413E1
2.240276533E1,2.141986829E0,7.363653025E-1,7.228891661E0,7.575435042E0
2.241279233E1,3.188056340E0,9.527078962E-1,3.554375630E0,4.868772092E0
2.242281833E1,3.827061701E0,8.373171884E-1,-5.363919890E-1,3.954139313E0
2.243284533E1,4.027874383E0,5.602933601E-1,-4.199363862E0,5.845712749E0
2.244287133E1,4.553295826E0,4.430128321E-1,-7.615575634E0,8.884016855E0
2.245289833E1,5.328382852E0,8.922295600E-1,-1.051067653E1,1.181787030E1
2.246292533E1,5.907381163E0,1.444056152E0,-1.243264930E1,1.384027525E1
2.247295133E1,6.269489872E0,1.736378928E0,-1.320148565E1,1.471736180E1
2.248297833E1,6.460707858E0,2.105741985E0,-1.302018805E1,1.468673525E1
2.249300433E1,6.633902385E0,2.967054393E0,-1.251314675E1,1.447034603E1
2.250303133E1,6.570214512E0,3.577693157E0,-1.168313331E1,1.387311108E1
2.251305733E1,6.226484186E0,3.687389261E0,-1.066606862E1,1.288918014E1
2.252308433E1,5.830338249E0,3.669781541E0,-1.018380314E1,1.229512046E1
2.253311033E1,5.441594303E0,3.343774125E0,-9.810236228E0,1.170608854E1
2.254313733E1,4.850531140E0,2.781754375E0,-9.452982461E0,1.098292708E1
2.255316333E1,3.907443960E0,2.570002430E0,-9.108652795E0,1.023916923E1
2.256319033E1,2.672888282E0,2.567445735E0,-8.907421453E0,9.647707827E0
2.257321733E1,1.505070970E0,2.634158665E0,-9.045082451E0,9.540311685E0
2.258324333E1,4.629819506E-1,3.143122534E0,-9.284641122E0,9.813161179E0
2.259327033E1,-3.778064373E-1,3.832217484E0,-9.280756232E0,1.004793834E1
2.260329633E1,-8.944471166E-1,4.263884086E0,-9.110894617E0,1.009896747E1
2.261332333E1,-9.832826945E-1,4.655037378E0,-9.030280225E0,1.020696717E1
2.262334933E1,-7.819469798E-1,4.806108088E0,-9.006815933E0,1.023879140E1
2.263337633E1,-1.585449135E-1,4.863219013E0,-8.972407992E0,1.020686734E1
2.264340233E1,6.654262975E-1,4.776487848E0,-8.419000021E0,9.702432153E0
2.265342933E1,1.350471758E0,4.489467620E0,-7.632686341E0,8.957510494E0
2.266345533E1,1.956766040E0,4.136493722E0,-7.065170792E0,8.417609636E0
2.267348233E1,2.513659244E0,3.844939271E0,-6.717899977E0,8.138318063E0
2.268350933E1,2.592223311E0,3.894821575E0,-6.507404891E0,8.014709927E0
2.269353533E1,2.453468007E0,4.029584693E0,-6.792566582E0,8.270188561E0
2.270356233E1,2.085589849E0,3.832014585E0,-6.664681544E0,7.965676423E0
2.271358833E1,1.836722995E0,2.791840237E0,-5.452892877E0,6.395464330E0
2.272361533E1,1.886790364E0,1.422767317E0,-3.489945161E0,4.214731538E0
2.273364133E1,2.159497485E0,1.768475756E-1,-9.897184324E-1,2.382067806E0
2.274366833E1,2.192374040E0,-1.705307701E0,1.981112677E0,3.411654397E0
2.275369433E1,1.577184973E0,-4.091754629E0,5.929745593E0,7.375083131E0
2.276372133E1,2.652712172E-1,-5.851363667E0,9.204769911E0,1.091039022E1
2.277374733E1,-1.856818998E0,-6.615409981E0,1.159059879E1,1.347417553E1
2.278377433E1,-4.705199179E0,-7.646013315E0,1.371270538E1,1.639020157E1
2.279380033E1,-7.582134823E0,-9.697794271E0,1.566868204E1,1.992595240E1
2.280382733E1,-9.896056981E0,-1.212643529E1,1.688074319E1,2.302046627E1
2.281385433E1,-1.145282786E1,-1.413645426E1,1.742110310E1,2.518931199E1
2.282388033E1,-1.217661844E1,-1.531202060E1,1.723887345E1,2.607502194E1
2.283390733E1,-1.231473902E1,-1.533438503E1,1.714236633E1,2.608940177E1
2.284393333E1,-1.184285586E1,-1.396331470E1,1.695985134E1,2.495724243E1
2.285396033E1,-1.079330521E1,-1.160916253E1,1.689937008E1,2.317017050E1
2.286398633E1,-9.155567930E0,-8.911280031E0,1.611942636E1,2.056869568E1
2.287401333E1,-7.224706224E0,-6.177450020E0,1.542646698E1,1.811996557E1
2.288403933E1,-5.077900413E0,-3.711718356E0,1.413934513E1,1.547523849E1
2.289406633E1,-2.945907937E0,-1.947183916E0,1.250264749E1,1.299177020E1
2.290409233E1,-8.070941001E-1,-7.750282618E-1,1.029089373E1,1.035154884E1
2.291411933E1,1.176779632E0,1.727966246E-1,7.240579661E0,7.337619696E0
2.292414533E1,2.587739374E0,7.030914295E-1,4.083675531E0,4.885400543E0
2.293417233E1,3.478983678E0,1.283686615E0,6.773859000E-1,3.769619399E0
2.294419933E1,3.975922749E0,1.870685670E0,-2.318535612E0,4.968202287E0
2.295422533E1,4.501364657E0,2.609885995E0,-4.688450122E0,7.003952687E0
2.296425233E1,5.024469141E0,3.518420809E0,-6.757314304E0,9.126109342E0
2.297427833E1,5.268859366E0,4.023733969E0,-8.369912646E0,1.067739443E1
2.298430533E1,5.292439433E0,4.247492002E0,-9.625526193E0,1.177717530E1
2.299433133E1,5.296145983E0,4.449922023E0,-1.035480379E1,1.245282819E1
2.300435833E1,5.574550631E0,4.495153160E0,-1.068448618E1,1.286235833E1
2.301438433E1,6.095589001E0,4.353782980E0,-1.074561532E1,1.309885033E1
2.302441133E1,6.439726878E0,4.420596190E0,-1.057565547E1,1.314748042E1
2.303443833E1,6.481487693E0,4.205684702E0,-1.007507417E1,1.269663680E1
2.304446433E1,6.307970399E0,4.157689587E0,-9.562035956E0,1.218644349E1
2.305449133E1,5.886508942E0,4.539784665E0,-9.122218335E0,1.176756133E1
2.306451733E1,5.171575731E0,4.789659578E0,-8.505120152E0,1.104640680E1
2.307454433E1,4.480750298E0,5.112770283E0,-8.104136229E0,1.057802284E1
2.308457033E1,3.863412087E0,5.327909228E0,-7.778318263E0,1.018895503E1
2.309459733E1,3.269296970E0,5.327428586E0,-7.395605720E0,9.683221674E0
2.310462333E1,2.860378667E0,5.336058492E0,-7.346432390E0,9.519735039E0
2.311465033E1,2.584626901E0,5.288377957E0,-7.443462841E0,9.489593073E0
2.312467733E1,2.188887930E0,5.230301657E0,-7.556239843E0,9.446906709E0
2.313470333E1,1.830353331E0,5.142349008E0,-7.720179983E0,9.454899556E0
2.314473033E1,1.581630611E0,5.167369244E0,-7.815550994E0,9.501899685E0
2.315475633E1,1.473671422E0,5.382918663E0,-7.877867110E0,9.654445142E0
2.316478333E1,1.328197374E0,5.483985447E0,-7.760066180E0,9.594625149E0
2.317480933E1,1.318023219E0,5.462056049E0,-7.620626459E0,9.468114338E0
2.318483633E1,1.480394551E0,5.110114478E0,-7.350864580E0,9.074141726E0
2.319486233E1,1.608241290E0,4.589231059E0,-6.778957188E0,8.342765867E0
2.320488933E1,1.660943121E0,4.050314535E0,-6.250669439E0,7.631162973E0
2.321491633E1,1.570397525E0,3.727409067E0,-5.561547008E0,6.876811170E0
2.322494233E1,1.400487963E0,3.259021365E0,-4.675818383E0,5.869059920E0
2.323496933E1,1.140510230E0,2.545995224E0,-3.016595512E0,4.108856745E0
2.324499533E1,7.329250932E-1,1.310842838E0,-6.653382969E-1,1.642608653E0
2.325502233E1,3.924127820E-1,-1.500167495E-1,1.994172433E0,2.037944187E0
2.326504833E1,-3.771594429E-1,-1.800511481E0,4.979789397E0,5.308709191E0
2.327507533E1,-1.424646612E0,-4.578661047E0,8.423585992E0,9.692809496E0
2.328510233E1,-2.853643844E0,-8.398711937E0,1.162072715E1,1.461926622E1
2.329512833E1,-4.980041412E0,-1.216188345E1,1.372025881E1,1.899888742E1
2.330515533E1,-8.391951971E0,-1.493602124E1,1.496123327E1,2.274528719E1
2.331518133E1,-1.216333122E1,-1.638900756E1,1.552283143E1,2.564185038E1
2.332520833E1,-1.488743088E1,-1.650580101E1,1.505615346E1,2.684706357E1
2.333523433E1,-1.592529880E1,-1.568367781E1,1.435416949E1,2.656379252E1
2.334526171E1,-1.536782292E1,-1.513991014E1,1.430417463E1,2.588428620E1
2.335528871E1,-1.378264743E1,-1.502296934E1,1.484093733E1,2.521714494E1
2.336531471E1,-1.190379320E1,-1.374069249E1,1.489277524E1,2.350109948E1
2.337534171E1,-9.984194402E0,-1.085321344E1,1.408380944E1,2.039191183E1
2.338536771E1,-7.808057202E0,-7.057484043E0,1.282568744E1,1.659132594E1
2.339539471E1,-5.094769045E0,-3.597429848E0,1.138411021E1,1.298060625E1
2.340542171E1,-2.085579032E0,-1.014500102E0,1.022972951E1,1.048933822E1
2.341544771E1,1.047049212E0,8.359296441E-1,8.524494317E0,8.629142123E0
2.342547471E1,3.462642757E0,2.087422951E0,6.219650545E0,7.418307242E0
2.343550071E1,4.861817143E0,2.852434056E0,3.640669423E0,6.710299533E0
2.344552771E1,5.648396872E0,3.109509523E0,1.110634174E0,6.542701656E0
2.345555371E1,6.288431343E0,3.225553365E0,-1.107562047E0,7.153688346E0
2.346558071E1,6.755416297E0,3.991102705E0,-2.986258403E0,8.395373095E0
2.347560771E1,6.825548387E0,5.010847467E0,-4.679326712E0,9.674337269E0
2.348563371E1,6.708942627E0,5.832049145E0,-6.367056513E0,1.093444635E1
2.349566071E1,6.494790108E0,6.152234488E0,-7.812112246E0,1.187692660E1
2.350568671E1,6.457068551E0,6.377911869E0,-9.171868798E0,1.290328142E1
2.351571371E1,6.391954542E0,6.330506737E0,-1.003779700E1,1.347923466E1
2.352573971E1,6.438621755E0,5.962397615E0,-1.055428740E1,1.372585218E1
2.353576671E1,6.509613969E0,5.525281992E0,-1.088744304E1,1.383619279E1
2.354579371E1,6.386828873E0,5.043467329E0,-1.106810329E1,1.373794221E1
2.355581971E1,6.134801014E0,4.592120168E0,-1.075526556E1,1.320602470E1
2.356584671E1,5.922699113E0,4.663653543E0,-1.010943474E1,1.261065819E1
2.357587271E1,5.716125171E0,4.767502724E0,-9.405456292E0,1.199440608E1
2.358589971E1,5.285618656E0,4.725717059E0,-8.513997395E0,1.107963528E1
2.359592671E1,4.664654878E0,4.814571933E0,-7.731501362E0,1.023304556E1
2.360595271E1,3.984651180E0,4.922716479E0,-7.226227670E0,9.608795392E0
2.361597971E1,3.293833641E0,4.926888467E0,-6.949240386E0,9.133209292E0
2.362600571E1,2.680649584E0,4.837723691E0,-6.953835713E0,8.885115859E0
2.363603271E1,2.164191923E0,4.907132480E0,-6.939505357E0,8.770428179E0
2.364605871E1,1.776391717E0,5.110163594E0,-6.871070130E0,8.745338428E0
2.365608571E1,1.435430632E0,5.271328645E0,-6.763304191E0,8.694230867E0
2.366611271E1,1.176298406E0,5.295929636E0,-6.772635763E0,8.677507927E0
2.367613871E1,9.851043946E-1,5.337292839E0,-6.723364785E0,8.640645783E0
2.368616571E1,8.131521079E-1,5.320099102E0,-6.486564245E0,8.428534066E0
2.369619171E1,7.740529463E-1,5.019031230E0,-6.050316349E0,7.899124026E0
2.370621871E1,7.798215169E-1,4.256268965E0,-5.484768974E0,6.986174761E0
2.371624571E1,7.708799547E-1,3.492649790E0,-4.940604281E0,6.099379405E0
2.372627171E1,7.856646395E-1,3.039386497E0,-4.091151781E0,5.156807355E0
2.373629871E1,5.068962944E-1,2.212661247E0,-2.143246611E0,3.121909622E0
2.374632471E1,2.245102769E-1,1.290309756E0,4.076006323E-1,1.371656811E0
2.375635171E1,-9.522015274E-2,-3.944543374E-1,3.580392231E0,3.603313702E0
2.376637771E1,-5.398108560E-1,-3.301297319E0,6.710385720E0,7.497948804E0
2.377640471E1,-8.196831554E-1,-6.548679802E0,8.430780991E0,1.070678083E1
2.378643171E1,-1.522065902E0,-9.438971363E0,9.177131292E0,1.325256970E1
2.379645771E1,-3.517853921E0,-1.212401104E1,1.009765728E1,1.616569276E1
2.380648471E1,-6.279356464E0,-1.422048226E1,1.137478508E1,1.926235107E1
2.381651071E1,-8.890278586E0,-1.599226111E1,1.299302072E1,2.244121334E1
2.382653771E1,-1.081427683E1,-1.734958697E1,1.477502752E1,2.522415885E1
2.383656471E1,-1.190986144E1,-1.776447850E1,1.605531631E1,2.674312393E1
2.384659071E1,-1.229062979E1,-1.682693126E1,1.658851338E1,2.663426313E1
2.385661771E1,-1.226181821E1,-1.441656747E1,1.630463223E1,2.498060519E1
2.386664371E1,-1.208546268E1,-1.152269507E1,1.524310531E1,2.260936022E1
2.387667071E1,-1.148231771E1,-8.516359670E0,1.370381761E1,1.980319719E1
2.388669671E1,-1.016611882E1,-5.476882834E0,1.186571028E1,1.655721287E1
2.389672371E1,-8.193789833E0,-3.307529282E0,1.033865612E1,1.360021148E1
2.390675071E1,-5.548235822E0,-2.254119176E0,8.862782639E0,1.069639613E1
2.391677671E1,-2.826752792E0,-1.179000989E0,7.232010566E0,7.853824005E0
2.392680371E1,-2.495042002E-1,-2.691447052E-1,5.621148847E0,5.633116862E0
2.393682971E1,1.929639053E0,1.011140292E0,3.990911794E0,4.546788813E0
2.394685671E1,3.577157552E0,2.511163360E0,2.353658667E0,4.964041367E0
2.395688271E1,4.587128985E0,4.035586568E0,6.214707309E-1,6.141167409E0
2.396690971E1,5.213054709E0,5.265824077E0,-1.217187400E0,7.509087014E0
2.397693671E1,5.544002438E0,6.271940441E0,-3.263865491E0,8.984765877E0
2.398696271E1,5.827835056E0,7.147408957E0,-5.348501952E0,1.066093755E1
2.399698971E1,6.160952101E0,7.564057571E0,-7.304504346E0,1.218720975E1
2.400701571E1,6.824138038E0,7.467154005E0,-8.986336060E0,1.353076068E1
2.401704271E1,7.399746133E0,7.163643751E0,-1.020242068E1,1.449701425E1
2.402706871E1,7.792625231E0,6.403457769E0,-1.078141665E1,1.476374696E1
2.403709571E1,8.134861009E0,5.152567602E0,-1.083671727E1,1.449687407E1
2.404712271E1,8.077922577E0,4.060120023E0,-1.055552000E1,1.389807217E1
2.405714871E1,7.650792829E0,3.836262880E0,-1.009173756E1,1.323233580E1
2.406717571E1,6.816631383E0,4.333750420E0,-9.617603801E0,1.255970378E1
2.407720171E1,5.716737374E0,4.651072381E0,-8.619781128E0,1.134081951E1
2.408722871E1,4.509145839E0,5.153303182E0,-7.606178573E0,1.023439702E1
2.409725471E1,3.463593806E0,5.708512681E0,-6.960087556E0,9.645020366E0
2.410728171E1,2.510507888E0,6.000741316E0,-6.844051901E0,9.442065061E0
2.411730871E1,1.901087099E0,5.867007308E0,-6.947405530E0,9.289905840E0
2.412733471E1,1.530380935E0,5.490483457E0,-6.971893669E0,9.005263780E0
2.413736171E1,1.301369179E0,5.151988728E0,-6.932801524E0,8.735003524E0
2.414738771E1,1.179019408E0,5.133477613E0,-6.995821061E0,8.756951038E0
2.415741471E1,1.077499757E0,5.070224188E0,-6.973249054E0,8.688750279E0
2.416744071E1,1.268905438E0,4.869969331E0,-6.848001110E0,8.498343456E0
2.417746771E1,1.591710041E0,4.875373035E0,-6.492583954E0,8.273841278E0
2.418749471E1,1.865771963E0,5.166315576E0,-5.938111205E0,8.089072031E0
2.419752071E1,2.125268470E0,4.904912876E0,-5.172106658E0,7.438119633E0
2.420754771E1,2.342875524E0,4.184114909E0,-4.728888881E0,6.734855109E0
2.421757371E1,2.524502906E0,3.790649335E0,-4.689168745E0,6.536852517E0
2.422760071E1,2.519966928E0,3.429599264E0,-4.058893862E0,5.881071655E0
2.423762671E1,2.314956239E0,3.094740918E0,-2.733363987E0,4.733679586E0
2.424765371E1,1.816480812E0,2.710096162E0,-4.749541247E-1,3.296938757E0
2.425767971E1,1.213251055E0,1.611832357E0,2.595194281E0,3.287098269E0
2.426770671E1,5.303336889E-1,-1.975130975E-2,5.874944319E0,5.898865542E0
2.427773371E1,-1.742002487E-1,-2.292908727E0,8.717124989E0,9.015322747E0
2.428775971E1,-7.344003457E-1,-4.749541247E0,9.938071564E0,1.103914636E1
2.429778671E1,-1.991057037E0,-6.638226986E0,1.008643764E1,1.223791608E1
2.430781271E1,-4.661103280E0,-8.508560654E0,1.044747748E1,1.425732352E1
2.431783971E1,-7.554338914E0,-1.063630396E1,1.044302892E1,1.671095004E1
2.432786571E1,-1.020101501E1,-1.233882604E1,1.116842865E1,1.952027494E1
2.433789271E1,-1.204462339E1,-1.362807862E1,1.280953158E1,2.224593399E1
2.434791946E1,-1.287107002E1,-1.412418564E1,1.490931701E1,2.423726051E1
2.435794546E1,-1.284397636E1,-1.404472081E1,1.680951709E1,2.539255355E1
2.436797246E1,-1.242450062E1,-1.322863310E1,1.780505467E1,2.542410119E1
2.437799846E1,-1.197693017E1,-1.112900906E1,1.777667930E1,2.415185347E1
2.438802546E1,-1.117953251E1,-7.931657985E0,1.647646085E1,2.143284647E1
2.439805146E1,-9.834254251E0,-5.146039771E0,1.456217717E1,1.830986854E1
2.440807846E1,-7.785241367E0,-3.408670617E0,1.239515344E1,1.502893367E1
2.441810546E1,-5.223857440E0,-2.519038975E0,1.012720209E1,1.167023848E1
2.442813146E1,-2.504518877E0,-1.958430158E0,7.826354894E0,8.447478583E0
2.443815846E1,-1.107462645E-3,-1.370148808E0,5.521249167E0,5.688717021E0
2.444818446E1,1.922292611E0,-4.052673009E-1,3.333269017E0,3.869125587E0
2.445821146E1,3.075917561E0,9.278241929E-1,1.145332137E0,3.410852134E0
2.446823746E1,3.567987363E0,2.506664805E0,-1.531206270E0,4.621525172E0
2.447826446E1,3.583342736E0,3.686674147E0,-4.115291426E0,6.585403173E0
2.448829046E1,3.788479726E0,4.329450085E0,-6.593978766E0,8.750844110E0
2.449831746E1,4.381795821E0,4.829292006E0,-8.976799836E0,1.109527517E1
2.450834346E1,5.004797938E0,4.602124754E0,-1.028395074E1,1.232830879E1
2.451837046E1,5.624252549E0,4.123634526E0,-1.083946897E1,1.288916856E1
2.452839746E1,6.081055162E0,3.916634613E0,-1.097357136E1,1.314300296E1
2.453842346E1,6.330865756E0,3.871441483E0,-1.074535687E1,1.305873710E1
2.454845046E1,6.502569244E0,3.855524778E0,-1.040538923E1,1.286159411E1
2.455847646E1,6.418833607E0,3.799483894E0,-9.996753051E0,1.247287354E1
2.456850346E1,5.991046633E0,3.873321363E0,-8.950935847E0,1.144615703E1
2.457852946E1,5.519070495E0,4.406387164E0,-8.004507276E0,1.067466738E1
2.458855646E1,4.827709165E0,4.675252957E0,-7.118432495E0,9.789629573E0
2.459858346E1,4.314033608E0,4.906575240E0,-6.707650977E0,9.363650367E0
2.460860946E1,4.103750192E0,5.050954689E0,-6.797301657E0,9.410431378E0
2.461863646E1,4.401662906E0,4.456954177E0,-7.001615067E0,9.394769311E0
2.462866246E1,4.849090093E0,3.691910328E0,-7.268477896E0,9.485496694E0
